vehicle_id,make,model,variant,year,body_type,drivetrain,battery_chemistry,usable_battery_kwh,ideal_consumption_wh_km,regen_efficiency,weight_kg,max_dc_charge_kw,temp_penalty_factor,charge_curve_hint,route_type,terrain_type,climate_type,distance_km,speed_kmh,grade_pct,temp_c,start_soc_pct,hvac_override_kw,base_consumption_kwh,speed_delta_kwh,slope_kwh,regen_kwh,hvac_kwh,temp_penalty_kwh,gross_consumption_kwh,net_consumption_kwh,estimated_wh_km,target_wh_km,target_energy_kwh,end_soc_pct,below_reserve
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,highway,rolling,mild,76.76,114.9,-0.66,15.0,73.12,1.77,12.2048,6.2821,0.0,2.0874,1.1825,0.4882,20.1575,18.0702,235.41,235.214,18.055,48.7,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,mixed,rolling,hot,57.05,52.6,-0.29,35.9,66.49,2.44,8.9569,-5.3625,0.0,0.6245,2.6464,0.0,6.2408,6.2698,109.9,112.302,6.4068,55.59,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,city,rolling,cold,13.09,59.9,2.75,-2.6,56.51,1.87,1.8195,-0.9088,1.7274,0.0,0.4087,0.2878,3.3346,3.3346,254.74,249.63,3.2677,50.71,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,mixed,rolling,mild,12.32,86.5,-3.62,20.9,75.09,1.29,1.6016,-0.1044,0.0,1.8093,0.1837,0.0,1.6809,1.1211,91.0,91.0,1.1211,73.57,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,mixed,rolling,hot,51.44,75.2,-3.75,29.4,53.4,2.31,8.539,-2.2474,0.0,7.6314,1.5801,0.0,7.8718,5.9773,116.2,116.2,5.9773,45.6,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,flat,mild,57.08,98.7,-0.63,20.9,37.94,1.31,9.4753,1.6093,0.0,1.4226,0.7576,0.0,11.8422,10.4195,182.54,183.426,10.4699,24.34,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,flat,hot,176.86,133.9,-0.73,32.4,39.48,2.17,26.3521,25.4241,0.0,3.8852,2.8662,0.0,54.6425,50.7573,286.99,280.032,49.5265,0.0,1
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,mixed,flat,hot,41.5,65.8,-0.8,35.1,95.83,1.92,6.5985,-2.724,0.0,1.3679,1.2109,0.0,5.0855,4.6189,111.3,112.995,4.6893,89.59,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,mixed,hilly_up,mild,21.18,81.6,6.26,14.6,89.1,1.31,3.3253,-0.5102,7.4066,0.0,0.34,0.1437,10.7054,10.7054,505.45,508.759,10.7755,75.83,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,highway,hilly_up,cold,118.56,101.1,3.41,3.7,71.82,2.55,19.681,4.3025,22.4745,0.0,2.9904,2.5664,52.0147,52.0147,438.72,429.327,50.901,0.0,1
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,highway,rolling,mild,49.46,90.4,1.54,10.9,27.19,1.57,7.7652,0.0588,4.255,0.0,0.859,0.5653,13.5032,13.5032,273.01,277.172,13.7089,10.46,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,city,flat,cold,18.09,41.9,-0.58,5.3,65.16,1.73,3.1838,-2.3159,0.0,0.4166,0.7469,0.3744,1.9893,2.2287,123.2,123.2,2.2287,62.6,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,flat,mild,47.57,80.3,-0.22,21.9,69.48,1.62,8.515,-1.5006,0.0,0.4583,0.9597,0.0,8.2133,7.755,163.02,164.476,7.8241,59.14,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,city,hilly_up,mild,10.83,56.1,2.64,22.8,99.37,1.25,1.4079,-0.7775,1.5465,0.0,0.2413,0.0,2.4182,2.4182,223.29,226.444,2.4524,96.1,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,city,hilly_up,cold,14.17,61.2,5.98,5.8,34.96,1.64,2.2247,-1.0698,4.0409,0.0,0.3797,0.2211,5.7966,5.7966,409.08,420.106,5.9529,24.97,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,mixed,flat,mild,32.15,66.2,-0.93,15.2,29.55,1.79,4.7582,-1.9353,0.0,1.1985,0.8693,0.1827,3.8749,3.3307,103.6,103.6,3.3307,25.05,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,rolling,hot,47.96,99.1,3.86,37.8,86.27,2.16,8.5848,1.5273,11.2597,0.0,1.0453,0.0,23.0898,23.0898,481.44,477.947,22.9223,55.48,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,highway,rolling,cold,130.56,119.3,-3.1,3.7,85.3,2.01,20.4979,12.5989,0.0,15.2786,2.1997,2.3388,37.6353,22.3568,171.24,171.671,22.4134,46.42,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,city,hilly_up,mild,15.97,39.4,6.06,17.5,32.81,1.42,2.5073,-1.8916,5.4063,0.0,0.5756,0.0501,6.6476,6.6476,416.26,405.31,6.4728,24.57,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,mixed,hilly_up,hot,30.79,91.9,2.11,30.6,65.07,1.94,4.5877,0.1659,3.2026,0.0,0.65,0.0,8.6061,8.6061,279.51,275.348,8.478,50.23,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,mixed,flat,mild,18.91,71.2,-0.96,12.4,38.03,1.87,2.9689,-0.9755,0.0,0.6853,0.4967,0.1579,2.648,2.0782,109.9,110.942,2.0979,34.42,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,highway,hilly_up,mild,178.9,125.4,3.61,11.5,96.12,1.63,28.0873,21.2759,34.8281,0.0,2.3254,1.6712,88.1879,88.1879,492.95,498.981,89.2677,0.0,1
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,mixed,flat,mild,41.74,71.2,-0.59,15.0,89.33,1.69,6.9288,-2.2766,0.0,0.9172,0.9907,0.2772,5.9202,5.0029,119.86,118.196,4.9335,81.81,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,city,hilly_up,mild,18.03,46.1,6.29,11.6,61.27,1.74,3.1553,-2.1434,6.3538,0.0,0.6805,0.212,8.2582,8.2582,458.03,462.491,8.3387,50.68,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,flat,mild,149.46,120.5,0.75,23.1,36.68,1.37,26.1555,16.801,6.2802,0.0,1.6993,0.0,50.936,50.936,340.8,335.384,50.1265,0.0,1
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,city,hilly_down,cold,10.38,55.3,-6.46,-1.2,58.81,2.22,1.3494,-0.7598,0.0,2.7203,0.4167,0.2289,1.2352,0.9446,91.0,91.0,0.9446,57.53,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,mixed,hilly_up,mild,12.05,75.6,1.88,19.5,33.77,1.82,2.1811,-0.5595,1.2945,0.0,0.2901,0.0087,3.2149,3.2149,266.8,272.091,3.2787,30.12,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,flat,mild,7.29,57.6,-0.52,14.5,68.3,1.46,1.1154,-0.5931,0.0,0.151,0.1848,0.0429,0.75,0.7808,107.1,109.521,0.7984,67.32,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,city,hilly_down,mild,10.56,57.1,-6.81,14.1,31.3,1.71,1.6579,-0.893,0.0,2.8523,0.3162,0.0783,1.1594,1.1605,109.9,113.142,1.1948,29.86,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,city,hilly_up,hot,5.35,36.8,2.23,36.5,59.89,2.27,0.9042,-0.7065,0.7104,0.0,0.33,0.0,1.2381,1.2381,231.41,231.954,1.241,58.22,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,highway,hilly_down,mild,124.02,94.8,-4.28,19.5,36.77,1.42,24.1839,2.2334,0.0,22.3273,1.8577,0.1088,29.2353,16.9287,136.5,140.488,17.4233,15.34,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,highway,hilly_up,mild,55.58,125.4,5.02,17.0,37.84,1.95,9.9488,7.5362,16.97,0.0,0.8643,0.2388,36.6248,36.6248,658.96,659.773,36.6702,0.0,1
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,mixed,flat,cold,14.08,93.9,0.71,1.0,94.19,2.38,2.2669,0.1695,0.632,0.0,0.3569,0.3015,3.8386,3.8386,272.63,271.296,3.8198,89.51,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,rolling,cold,87.81,112.6,1.07,-2.5,23.48,2.26,18.001,8.3441,6.7592,0.0,1.7624,3.6452,39.6674,39.6674,451.74,441.055,38.729,0.0,1
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,mixed,rolling,hot,28.87,64.2,1.09,30.1,85.37,1.81,4.4171,-1.9298,1.8436,0.0,0.8139,0.0,5.1449,5.1449,178.21,181.719,5.2462,78.94,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,rolling,hot,7.99,50.3,-3.2,28.6,40.5,1.98,1.2225,-0.7678,0.0,1.0186,0.3145,0.0,0.7692,0.8557,107.1,107.368,0.8579,39.43,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,hilly_down,mild,34.06,96.6,-3.9,21.8,62.13,1.66,5.9605,0.762,0.0,5.0607,0.5853,0.0,7.3078,4.1723,122.5,123.128,4.1937,56.78,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,flat,hot,39.2,86.8,-0.12,30.3,57.3,1.82,6.6248,-0.3954,0.0,0.1961,0.8219,0.0,7.0513,6.8552,174.88,179.07,7.0195,48.04,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,flat,hot,59.58,83.9,-0.1,30.4,38.47,1.91,10.6648,-1.1995,0.0,0.2609,1.3564,0.0,11.1463,10.8854,182.7,177.24,10.5599,23.96,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,flat,hot,75.16,105.3,0.39,30.4,44.76,1.45,9.7708,2.9891,1.5855,0.0,1.035,0.0,15.3804,15.3804,204.64,202.091,15.1892,23.98,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,city,flat,hot,15.61,46.4,0.59,29.5,45.44,1.51,2.3103,-1.5612,0.5057,0.0,0.508,0.0,1.7628,1.7628,112.93,113.338,1.7692,43.06,0
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,highway,flat,hot,101.35,117.9,-0.69,28.6,67.68,1.88,16.3173,9.5059,0.0,3.0063,1.6161,0.0,28.2625,25.2562,249.2,248.256,25.1607,36.88,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,highway,rolling,mild,62.82,100.7,-0.12,22.5,30.6,1.74,10.4281,2.1943,0.0,0.2808,1.0855,0.0,13.7079,13.4272,213.74,212.987,13.3799,10.41,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,highway,flat,cold,68.61,98.2,-0.37,3.7,83.66,2.36,9.1937,1.469,0.0,0.9439,1.6489,1.1989,13.9158,12.9719,189.07,193.061,13.2459,66.36,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,city,hilly_up,cold,10.55,32.2,6.86,5.4,93.1,1.03,1.5719,-1.2981,3.2028,0.0,0.3375,0.1836,3.9978,3.9978,378.93,374.327,3.9491,85.83,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,mixed,flat,hot,12.46,83.7,0.71,28.5,38.78,2.13,1.7319,-0.201,0.4245,0.0,0.3171,0.0,2.2725,2.2725,182.39,183.53,2.2868,34.83,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,hilly_down,hot,61.46,137.8,-6.12,39.9,62.48,2.13,9.1575,9.735,0.0,11.3189,0.95,0.0,19.8425,8.5236,138.69,136.104,8.3649,46.98,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,mixed,rolling,hot,54.63,89.3,3.75,39.2,32.73,1.77,9.0686,-0.1196,11.9186,0.0,1.0828,0.0,21.9505,21.9505,401.8,404.298,22.0868,4.07,1
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,highway,hilly_down,mild,113.52,107.3,-4.21,19.9,66.27,2.08,22.1364,7.7115,0.0,20.1028,2.2006,0.0199,33.0305,15.4955,136.5,137.876,15.6517,46.66,0
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,city,flat,hot,13.17,32.3,-0.76,37.3,76.86,1.69,2.0677,-1.7055,0.0,0.3933,0.6891,0.0,1.0513,1.4474,109.9,109.9,1.4474,75.03,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,flat,mild,18.53,54.8,0.79,14.5,35.05,1.52,3.076,-1.7526,0.8517,0.0,0.514,0.1353,2.8244,2.8244,152.42,149.563,2.7714,31.36,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,highway,hilly_up,hot,96.72,121.3,2.99,37.4,89.74,2.24,16.3457,10.8033,17.2189,0.0,1.7861,0.0,46.154,46.154,477.19,469.05,45.3666,27.37,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,city,hilly_up,hot,19.48,58.5,1.68,25.4,71.62,1.78,3.0973,-1.6082,1.8728,0.0,0.5927,0.0,3.9546,3.9546,203.01,208.684,4.0652,66.28,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,city,rolling,mild,7.28,34.1,1.26,19.2,73.2,1.84,1.2813,-1.0352,0.5437,0.0,0.3928,0.0082,1.1908,1.1908,163.57,160.338,1.1673,71.83,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,mixed,flat,mild,11.42,74.3,0.79,11.2,92.39,1.26,1.4846,-0.4129,0.488,0.0,0.1937,0.1045,1.8579,1.8579,162.69,163.856,1.8712,89.88,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,highway,rolling,mild,41.72,97.3,2.81,18.0,60.25,1.67,6.55,0.9286,6.5489,0.0,0.7161,0.1048,14.8485,14.8485,355.91,349.059,14.5627,41.85,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,city,flat,mild,8.48,65.0,-0.12,18.0,70.28,1.45,1.6536,-0.7026,0.0,0.0428,0.1892,0.0298,1.205,1.1622,137.05,136.5,1.1575,68.81,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,city,flat,hot,10.34,45.3,-0.29,31.4,48.66,2.23,1.6234,-1.1181,0.0,0.1189,0.509,0.0,1.0143,1.1364,109.9,112.743,1.1658,47.25,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,city,rolling,mild,2.38,30.8,-0.5,10.8,73.23,1.19,0.3737,-0.3133,0.0,0.0472,0.092,0.0275,0.1798,0.2616,109.9,109.9,0.2616,72.91,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,mixed,rolling,cold,59.15,51.0,-0.91,-2.6,63.0,2.17,9.0499,-5.604,0.0,2.1444,2.5168,1.4317,7.3944,6.335,107.1,107.1,6.335,55.08,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,highway,hilly_down,hot,65.52,103.5,-2.61,39.6,85.36,1.77,11.0729,2.9697,0.0,7.1274,1.1205,0.0,15.1631,8.0357,122.64,124.061,8.1285,74.5,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,rolling,cold,88.26,133.0,3.41,-8.1,67.38,1.59,11.4738,10.8127,16.2797,0.0,1.0551,2.5793,42.2007,42.2007,478.14,468.355,41.3371,10.35,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,city,hilly_down,hot,7.94,29.5,-6.23,35.0,94.74,2.0,1.1831,-1.0054,0.0,1.6338,0.5383,0.0,0.7159,0.8281,104.3,104.3,0.8281,93.31,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,highway,flat,mild,64.87,91.2,-0.93,21.0,73.87,1.79,12.6497,0.2881,0.0,2.5376,1.2732,0.0,14.6373,12.0996,186.52,191.362,12.4137,58.55,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,mixed,hilly_down,cold,17.99,64.1,-2.11,-2.9,96.3,2.41,2.6805,-1.1751,0.0,1.1423,0.6764,0.4911,2.6729,1.8764,104.3,105.379,1.8958,92.89,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,mixed,hilly_up,mild,14.61,68.5,6.45,23.3,24.28,1.17,2.2353,-0.8299,3.9623,0.0,0.2495,0.0,5.6172,5.6172,384.48,378.143,5.5247,8.68,1
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,highway,hilly_down,cold,169.7,112.0,-1.57,-5.4,53.93,2.84,30.7157,13.8313,0.0,10.2005,4.3031,6.2414,55.0916,44.8911,264.53,268.424,45.5516,2.92,1
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,hilly_down,mild,3.33,37.2,-4.58,10.2,84.38,1.8,0.5095,-0.396,0.0,0.6076,0.1611,0.035,0.3095,0.3566,107.1,107.1,0.3566,83.93,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,flat,hot,133.81,108.0,0.56,28.9,99.01,1.89,21.0082,7.6334,3.5734,0.0,2.3417,0.0,34.5566,34.5566,258.25,259.866,34.7727,39.43,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,city,flat,mild,13.11,62.7,0.31,15.6,75.57,1.23,2.0583,-0.9449,0.227,0.0,0.2572,0.0725,1.67,1.67,127.39,130.069,1.7052,73.5,0
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,highway,hilly_down,mild,46.28,92.3,-5.09,21.8,38.76,1.72,7.266,0.3185,0.0,9.2564,0.8624,0.0,8.4469,5.0862,109.9,110.579,5.1176,32.32,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,flat,mild,139.66,124.1,-0.44,12.6,20.39,1.44,21.9266,15.9326,0.0,1.9048,1.6206,1.1358,40.6156,38.7108,277.18,280.117,39.1211,0.0,1
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,city,rolling,mild,16.2,53.1,-0.67,17.7,62.5,1.36,2.106,-1.2472,0.0,0.4403,0.4149,0.0388,1.3125,1.4742,91.0,91.0,1.4742,60.51,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,hilly_down,hot,126.73,137.5,-4.65,29.8,70.69,2.06,22.1777,23.407,0.0,22.4508,1.8986,0.0,47.4834,25.0327,197.53,200.677,25.4318,38.6,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,mixed,hilly_up,mild,23.0,67.5,3.11,12.3,66.47,1.99,4.048,-1.5658,4.2395,0.0,0.6781,0.2494,7.6492,7.6492,332.57,337.184,7.7552,57.68,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,city,rolling,hot,7.88,45.6,0.68,32.4,73.75,1.96,1.2529,-0.8585,0.3066,0.0,0.3387,0.0,1.0397,1.0397,131.95,134.379,1.0589,72.34,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,mixed,rolling,mild,50.1,96.3,2.1,13.3,80.75,1.37,8.8176,1.0748,6.2357,0.0,0.7127,0.4726,17.3135,17.3135,345.58,346.201,17.3447,60.85,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,highway,hilly_down,mild,146.66,134.3,-5.56,11.5,87.69,1.73,23.0256,22.4447,0.0,32.3419,1.8892,1.5657,48.9253,16.5834,113.07,115.804,16.9838,67.14,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,flat,mild,102.35,122.3,0.29,18.6,32.34,1.24,15.2501,10.4353,1.3135,0.0,1.0377,0.1708,28.2075,28.2075,275.6,270.91,27.7276,0.0,1
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,city,flat,cold,16.34,63.5,-0.26,1.0,50.85,1.88,2.1896,-0.9794,0.0,0.158,0.4838,0.3328,2.0876,1.9296,118.09,120.227,1.9645,48.28,0
